LAUCN450890000000005		Employment: Williamsburg County, SC (U)	Williamsburg County, SC	F	05	U
LAUCN450890000000006		Labor Force: Williamsburg County, SC (U)	Williamsburg County, SC	F	06	U
LAUCN450910000000003		Unemployment Rate: York County, SC (U)	York County, SC	F	03	U
LAUCN450910000000004		Unemployment: York County, SC (U)	York County, SC	F	04	U
LAUCN450910000000005		Employment: York County, SC (U)	York County, SC	F	05	U
LAUCN450910000000006		Labor Force: York County, SC (U)	York County, SC	F	06	U
LAUCN460030000000003		Unemployment Rate: Aurora County, SD (U)	Aurora County, SD	F	03	U
LAUCN460030000000004		Unemployment: Aurora County, SD (U)	Aurora County, SD	F	04	U
LAUCN460030000000005		Employment: Aurora County, SD (U)	Aurora County, SD	F	05	U
LAUCN460030000000006		Labor Force: Aurora County, SD (U)	Aurora County, SD	F	06	U
LAUCN460050000000003		Unemployment Rate: Beadle County, SD (U)	Beadle County, SD	F	03	U
LAUCN460050000000004		Unemployment: Beadle County, SD (U)	Beadle County, SD	F	04	U
LAUCN460050000000005		Employment: Beadle County, SD (U)	Beadle County, SD	F	05	U
LAUCN460050000000006		Labor Force: Beadle County, SD (U)	Beadle County, SD	F	06	U
LAUCN460070000000003		Unemployment Rate: Bennett County, SD (U)	Bennett County, SD	F	03	U
LAUCN460070000000004		Unemployment: Bennett County, SD (U)	Bennett County, SD	F	04	U
LAUCN460070000000005		Employment: Bennett County, SD (U)	Bennett County, SD	F	05	U
LAUCN460070000000006		Labor Force: Bennett County, SD (U)	Bennett County, SD	F	06	U
LAUCN460090000000003		Unemployment Rate: Bon Homme County, SD (U)	Bon Homme County, SD	F	03	U
LAUCN460090000000004		Unemployment: Bon Homme County, SD (U)	Bon Homme County, SD	F	04	U
LAUCN460090000000005		Employment: Bon Homme County, SD (U)	Bon Homme County, SD	F	05	U
LAUCN460090000000006		Labor Force: Bon Homme County, SD (U)	Bon Homme County, SD	F	06	U
LAUCN460110000000003		Unemployment Rate: Brookings County, SD (U)	Brookings County, SD	F	03	U
LAUCN460110000000004		Unemployment: Brookings County, SD (U)	Brookings County, SD	F	04	U
LAUCN460110000000005		Employment: Brookings County, SD (U)	Brookings County, SD	F	05	U
LAUCN460110000000006		Labor Force: Brookings County, SD (U)	Brookings County, SD	F	06	U
LAUCN460130000000003		Unemployment Rate: Brown County, SD (U)	Brown County, SD	F	03	U
LAUCN460130000000004		Unemployment: Brown County, SD (U)	Brown County, SD	F	04	U
LAUCN460130000000005		Employment: Brown County, SD (U)	Brown County, SD	F	05	U
LAUCN460130000000006		Labor Force: Brown County, SD (U)	Brown County, SD	F	06	U
LAUCN460150000000003		Unemployment Rate: Brule County, SD (U)	Brule County, SD	F	03	U
LAUCN460150000000004		Unemployment: Brule County, SD (U)	Brule County, SD	F	04	U
LAUCN460150000000005		Employment: Brule County, SD (U)	Brule County, SD	F	05	U
LAUCN460150000000006		Labor Force: Brule County, SD (U)	Brule County, SD	F	06	U
LAUCN460170000000003		Unemployment Rate: Buffalo County, SD (U)	Buffalo County, SD	F	03	U
LAUCN460170000000004		Unemployment: Buffalo County, SD (U)	Buffalo County, SD	F	04	U
LAUCN460170000000005		Employment: Buffalo County, SD (U)	Buffalo County, SD	F	05	U
LAUCN460170000000006		Labor Force: Buffalo County, SD (U)	Buffalo County, SD	F	06	U
LAUCN460190000000003		Unemployment Rate: Butte County, SD (U)	Butte County, SD	F	03	U
LAUCN460190000000004		Unemployment: Butte County, SD (U)	Butte County, SD	F	04	U
LAUCN460190000000005		Employment: Butte County, SD (U)	Butte County, SD	F	05	U
LAUCN460190000000006		Labor Force: Butte County, SD (U)	Butte County, SD	F	06	U
LAUCN460210000000003		Unemployment Rate: Campbell County, SD (U)	Campbell County, SD	F	03	U
LAUCN460210000000004		Unemployment: Campbell County, SD (U)	Campbell County, SD	F	04	U
LAUCN460210000000005		Employment: Campbell County, SD (U)	Campbell County, SD	F	05	U
LAUCN460210000000006		Labor Force: Campbell County, SD (U)	Campbell County, SD	F	06	U
LAUCN460230000000003		Unemployment Rate: Charles Mix County, SD (U)	Charles Mix County, SD	F	03	U
LAUCN460230000000004		Unemployment: Charles Mix County, SD (U)	Charles Mix County, SD	F	04	U
LAUCN460230000000005		Employment: Charles Mix County, SD (U)	Charles Mix County, SD	F	05	U
LAUCN460230000000006		Labor Force: Charles Mix County, SD (U)	Charles Mix County, SD	F	06	U
LAUCN460250000000003		Unemployment Rate: Clark County, SD (U)	Clark County, SD	F	03	U
LAUCN460250000000004		Unemployment: Clark County, SD (U)	Clark County, SD	F	04	U
LAUCN460250000000005		Employment: Clark County, SD (U)	Clark County, SD	F	05	U
LAUCN460250000000006		Labor Force: Clark County, SD (U)	Clark County, SD	F	06	U
LAUCN460270000000003		Unemployment Rate: Clay County, SD (U)	Clay County, SD	F	03	U
LAUCN460270000000004		Unemployment: Clay County, SD (U)	Clay County, SD	F	04	U
LAUCN460270000000005		Employment: Clay County, SD (U)	Clay County, SD	F	05	U
LAUCN460270000000006		Labor Force: Clay County, SD (U)	Clay County, SD	F	06	U
LAUCN460290000000003		Unemployment Rate: Codington County, SD (U)	Codington County, SD	F	03	U
LAUCN460290000000004		Unemployment: Codington County, SD (U)	Codington County, SD	F	04	U
LAUCN460290000000005		Employment: Codington County, SD (U)	Codington County, SD	F	05	U
LAUCN460290000000006		Labor Force: Codington County, SD (U)	Codington County, SD	F	06	U
LAUCN460310000000003		Unemployment Rate: Corson County, SD (U)	Corson County, SD	F	03	U
LAUCN460310000000004		Unemployment: Corson County, SD (U)	Corson County, SD	F	04	U
LAUCN460310000000005		Employment: Corson County, SD (U)	Corson County, SD	F	05	U
LAUCN460310000000006		Labor Force: Corson County, SD (U)	Corson County, SD	F	06	U
LAUCN460330000000003		Unemployment Rate: Custer County, SD (U)	Custer County, SD	F	03	U
LAUCN460330000000004		Unemployment: Custer County, SD (U)	Custer County, SD	F	04	U
LAUCN460330000000005		Employment: Custer County, SD (U)	Custer County, SD	F	05	U
LAUCN460330000000006		Labor Force: Custer County, SD (U)	Custer County, SD	F	06	U
LAUCN460350000000003		Unemployment Rate: Davison County, SD (U)	Davison County, SD	F	03	U
LAUCN460350000000004		Unemployment: Davison County, SD (U)	Davison County, SD	F	04	U
LAUCN460350000000005		Employment: Davison County, SD (U)	Davison County, SD	F	05	U
LAUCN460350000000006		Labor Force: Davison County, SD (U)	Davison County, SD	F	06	U
LAUCN460370000000003		Unemployment Rate: Day County, SD (U)	Day County, SD	F	03	U
LAUCN460370000000004		Unemployment: Day County, SD (U)	Day County, SD	F	04	U
LAUCN460370000000005		Employment: Day County, SD (U)	Day County, SD	F	05	U
LAUCN460370000000006		Labor Force: Day County, SD (U)	Day County, SD	F	06	U
LAUCN460390000000003		Unemployment Rate: Deuel County, SD (U)	Deuel County, SD	F	03	U
LAUCN460390000000004		Unemployment: Deuel County, SD (U)	Deuel County, SD	F	04	U
LAUCN460390000000005		Employment: Deuel County, SD (U)	Deuel County, SD	F	05	U
LAUCN460390000000006		Labor Force: Deuel County, SD (U)	Deuel County, SD	F	06	U
LAUCN460410000000003		Unemployment Rate: Dewey County, SD (U)	Dewey County, SD	F	03	U
LAUCN460410000000004		Unemployment: Dewey County, SD (U)	Dewey County, SD	F	04	U
LAUCN460410000000005		Employment: Dewey County, SD (U)	Dewey County, SD	F	05	U
LAUCN460410000000006		Labor Force: Dewey County, SD (U)	Dewey County, SD	F	06	U
LAUCN460430000000003		Unemployment Rate: Douglas County, SD (U)	Douglas County, SD	F	03	U
LAUCN460430000000004		Unemployment: Douglas County, SD (U)	Douglas County, SD	F	04	U
LAUCN460430000000005		Employment: Douglas County, SD (U)	Douglas County, SD	F	05	U
LAUCN460430000000006		Labor Force: Douglas County, SD (U)	Douglas County, SD	F	06	U
LAUCN460450000000003		Unemployment Rate: Edmunds County, SD (U)	Edmunds County, SD	F	03	U
LAUCN460450000000004		Unemployment: Edmunds County, SD (U)	Edmunds County, SD	F	04	U
LAUCN460450000000005		Employment: Edmunds County, SD (U)	Edmunds County, SD	F	05	U
LAUCN460450000000006		Labor Force: Edmunds County, SD (U)	Edmunds County, SD	F	06	U
LAUCN460470000000003		Unemployment Rate: Fall River County, SD (U)	Fall River County, SD	F	03	U
LAUCN460470000000004		Unemployment: Fall River County, SD (U)	Fall River County, SD	F	04	U
LAUCN460470000000005		Employment: Fall River County, SD (U)	Fall River County, SD	F	05	U
LAUCN460470000000006		Labor Force: Fall River County, SD (U)	Fall River County, SD	F	06	U
LAUCN460490000000003		Unemployment Rate: Faulk County, SD (U)	Faulk County, SD	F	03	U
LAUCN460490000000004		Unemployment: Faulk County, SD (U)	Faulk County, SD	F	04	U
LAUCN460490000000005		Employment: Faulk County, SD (U)	Faulk County, SD	F	05	U
LAUCN460490000000006		Labor Force: Faulk County, SD (U)	Faulk County, SD	F	06	U
LAUCN460510000000003		Unemployment Rate: Grant County, SD (U)	Grant County, SD	F	03	U
LAUCN460510000000004		Unemployment: Grant County, SD (U)	Grant County, SD	F	04	U
LAUCN460510000000005		Employment: Grant County, SD (U)	Grant County, SD	F	05	U
LAUCN460510000000006		Labor Force: Grant County, SD (U)	Grant County, SD	F	06	U
LAUCN460530000000003		Unemployment Rate: Gregory County, SD (U)	Gregory County, SD	F	03	U
LAUCN460530000000004		Unemployment: Gregory County, SD (U)	Gregory County, SD	F	04	U
LAUCN460530000000005		Employment: Gregory County, SD (U)	Gregory County, SD	F	05	U
LAUCN460530000000006		Labor Force: Gregory County, SD (U)	Gregory County, SD	F	06	U
LAUCN460550000000003		Unemployment Rate: Haakon County, SD (U)	Haakon County, SD	F	03	U
LAUCN460550000000004		Unemployment: Haakon County, SD (U)	Haakon County, SD	F	04	U
LAUCN460550000000005		Employment: Haakon County, SD (U)	Haakon County, SD	F	05	U
LAUCN460550000000006		Labor Force: Haakon County, SD (U)	Haakon County, SD	F	06	U
LAUCN460570000000003		Unemployment Rate: Hamlin County, SD (U)	Hamlin County, SD	F	03	U
LAUCN460570000000004		Unemployment: Hamlin County, SD (U)	Hamlin County, SD	F	04	U
LAUCN460570000000005		Employment: Hamlin County, SD (U)	Hamlin County, SD	F	05	U
LAUCN460570000000006		Labor Force: Hamlin County, SD (U)	Hamlin County, SD	F	06	U
LAUCN460590000000003		Unemployment Rate: Hand County, SD (U)	Hand County, SD	F	03	U
LAUCN460590000000004		Unemployment: Hand County, SD (U)	Hand County, SD	F	04	U
LAUCN460590000000005		Employment: Hand County, SD (U)	Hand County, SD	F	05	U
LAUCN460590000000006		Labor Force: Hand County, SD (U)	Hand County, SD	F	06	U
LAUCN460610000000003		Unemployment Rate: Hanson County, SD (U)	Hanson County, SD	F	03	U
LAUCN460610000000004		Unemployment: Hanson County, SD (U)	Hanson County, SD	F	04	U
LAUCN460610000000005		Employment: Hanson County, SD (U)	Hanson County, SD	F	05	U
LAUCN460610000000006		Labor Force: Hanson County, SD (U)	Hanson County, SD	F	06	U
LAUCN460630000000003		Unemployment Rate: Harding County, SD (U)	Harding County, SD	F	03	U
LAUCN460630000000004		Unemployment: Harding County, SD (U)	Harding County, SD	F	04	U
LAUCN460630000000005		Employment: Harding County, SD (U)	Harding County, SD	F	05	U
LAUCN460630000000006		Labor Force: Harding County, SD (U)	Harding County, SD	F	06	U
LAUCN460650000000003		Unemployment Rate: Hughes County, SD (U)	Hughes County, SD	F	03	U
LAUCN460650000000004		Unemployment: Hughes County, SD (U)	Hughes County, SD	F	04	U
LAUCN460650000000005		Employment: Hughes County, SD (U)	Hughes County, SD	F	05	U
LAUCN460650000000006		Labor Force: Hughes County, SD (U)	Hughes County, SD	F	06	U
LAUCN460670000000003		Unemployment Rate: Hutchinson County, SD (U)	Hutchinson County, SD	F	03	U
LAUCN460670000000004		Unemployment: Hutchinson County, SD (U)	Hutchinson County, SD	F	04	U
LAUCN460670000000005		Employment: Hutchinson County, SD (U)	Hutchinson County, SD	F	05	U
LAUCN460670000000006		Labor Force: Hutchinson County, SD (U)	Hutchinson County, SD	F	06	U
LAUCN460690000000003		Unemployment Rate: Hyde County, SD (U)	Hyde County, SD	F	03	U
LAUCN460690000000004		Unemployment: Hyde County, SD (U)	Hyde County, SD	F	04	U
LAUCN460690000000005		Employment: Hyde County, SD (U)	Hyde County, SD	F	05	U
LAUCN460690000000006		Labor Force: Hyde County, SD (U)	Hyde County, SD	F	06	U
LAUCN460710000000003		Unemployment Rate: Jackson County, SD (U)	Jackson County, SD	F	03	U
LAUCN460710000000004		Unemployment: Jackson County, SD (U)	Jackson County, SD	F	04	U
LAUCN460710000000005		Employment: Jackson County, SD (U)	Jackson County, SD	F	05	U
LAUCN460710000000006		Labor Force: Jackson County, SD (U)	Jackson County, SD	F	06	U
LAUCN460730000000003		Unemployment Rate: Jerauld County, SD (U)	Jerauld County, SD	F	03	U
LAUCN460730000000004		Unemployment: Jerauld County, SD (U)	Jerauld County, SD	F	04	U
LAUCN460730000000005		Employment: Jerauld County, SD (U)	Jerauld County, SD	F	05	U
LAUCN460730000000006		Labor Force: Jerauld County, SD (U)	Jerauld County, SD	F	06	U
LAUCN460750000000003		Unemployment Rate: Jones County, SD (U)	Jones County, SD	F	03	U
LAUCN460750000000004		Unemployment: Jones County, SD (U)	Jones County, SD	F	04	U
LAUCN460750000000005		Employment: Jones County, SD (U)	Jones County, SD	F	05	U
LAUCN460750000000006		Labor Force: Jones County, SD (U)	Jones County, SD	F	06	U
LAUCN460770000000003		Unemployment Rate: Kingsbury County, SD (U)	Kingsbury County, SD	F	03	U
LAUCN460770000000004		Unemployment: Kingsbury County, SD (U)	Kingsbury County, SD	F	04	U
LAUCN460770000000005		Employment: Kingsbury County, SD (U)	Kingsbury County, SD	F	05	U
LAUCN460770000000006		Labor Force: Kingsbury County, SD (U)	Kingsbury County, SD	F	06	U
LAUCN460790000000003		Unemployment Rate: Lake County, SD (U)	Lake County, SD	F	03	U
LAUCN460790000000004		Unemployment: Lake County, SD (U)	Lake County, SD	F	04	U
LAUCN460790000000005		Employment: Lake County, SD (U)	Lake County, SD	F	05	U
LAUCN460790000000006		Labor Force: Lake County, SD (U)	Lake County, SD	F	06	U
LAUCN460810000000003		Unemployment Rate: Lawrence County, SD (U)	Lawrence County, SD	F	03	U
LAUCN460810000000004		Unemployment: Lawrence County, SD (U)	Lawrence County, SD	F	04	U
LAUCN460810000000005		Employment: Lawrence County, SD (U)	Lawrence County, SD	F	05	U
LAUCN460810000000006		Labor Force: Lawrence County, SD (U)	Lawrence County, SD	F	06	U
LAUCN460830000000003		Unemployment Rate: Lincoln County, SD (U)	Lincoln County, SD	F	03	U
LAUCN460830000000004		Unemployment: Lincoln County, SD (U)	Lincoln County, SD	F	04	U
LAUCN460830000000005		Employment: Lincoln County, SD (U)	Lincoln County, SD	F	05	U
LAUCN460830000000006		Labor Force: Lincoln County, SD (U)	Lincoln County, SD	F	06	U
LAUCN460850000000003		Unemployment Rate: Lyman County, SD (U)	Lyman County, SD	F	03	U
LAUCN460850000000004		Unemployment: Lyman County, SD (U)	Lyman County, SD	F	04	U
LAUCN460850000000005		Employment: Lyman County, SD (U)	Lyman County, SD	F	05	U
LAUCN460850000000006		Labor Force: Lyman County, SD (U)	Lyman County, SD	F	06	U
LAUCN460870000000003		Unemployment Rate: McCook County, SD (U)	McCook County, SD	F	03	U
LAUCN460870000000004		Unemployment: McCook County, SD (U)	McCook County, SD	F	04	U
LAUCN460870000000005		Employment: McCook County, SD (U)	McCook County, SD	F	05	U
LAUCN460870000000006		Labor Force: McCook County, SD (U)	McCook County, SD	F	06	U
LAUCN460890000000003		Unemployment Rate: McPherson County, SD (U)	McPherson County, SD	F	03	U
LAUCN460890000000004		Unemployment: McPherson County, SD (U)	McPherson County, SD	F	04	U
LAUCN460890000000005		Employment: McPherson County, SD (U)	McPherson County, SD	F	05	U
LAUCN460890000000006		Labor Force: McPherson County, SD (U)	McPherson County, SD	F	06	U
LAUCN460910000000003		Unemployment Rate: Marshall County, SD (U)	Marshall County, SD	F	03	U
LAUCN460910000000004		Unemployment: Marshall County, SD (U)	Marshall County, SD	F	04	U
LAUCN460910000000005		Employment: Marshall County, SD (U)	Marshall County, SD	F	05	U
LAUCN460910000000006		Labor Force: Marshall County, SD (U)	Marshall County, SD	F	06	U
LAUCN460930000000003		Unemployment Rate: Meade County, SD (U)	Meade County, SD	F	03	U
LAUCN460930000000004		Unemployment: Meade County, SD (U)	Meade County, SD	F	04	U
LAUCN460930000000005		Employment: Meade County, SD (U)	Meade County, SD	F	05	U
LAUCN460930000000006		Labor Force: Meade County, SD (U)	Meade County, SD	F	06	U
LAUCN460950000000003		Unemployment Rate: Mellette County, SD (U)	Mellette County, SD	F	03	U
LAUCN460950000000004		Unemployment: Mellette County, SD (U)	Mellette County, SD	F	04	U
LAUCN460950000000005		Employment: Mellette County, SD (U)	Mellette County, SD	F	05	U
LAUCN460950000000006		Labor Force: Mellette County, SD (U)	Mellette County, SD	F	06	U
LAUCN460970000000003		Unemployment Rate: Miner County, SD (U)	Miner County, SD	F	03	U
LAUCN460970000000004		Unemployment: Miner County, SD (U)	Miner County, SD	F	04	U
LAUCN460970000000005		Employment: Miner County, SD (U)	Miner County, SD	F	05	U
LAUCN460970000000006		Labor Force: Miner County, SD (U)	Miner County, SD	F	06	U
LAUCN460990000000003		Unemployment Rate: Minnehaha County, SD (U)	Minnehaha County, SD	F	03	U
LAUCN460990000000004		Unemployment: Minnehaha County, SD (U)	Minnehaha County, SD	F	04	U
LAUCN460990000000005		Employment: Minnehaha County, SD (U)	Minnehaha County, SD	F	05	U
LAUCN460990000000006		Labor Force: Minnehaha County, SD (U)	Minnehaha County, SD	F	06	U
LAUCN461010000000003		Unemployment Rate: Moody County, SD (U)	Moody County, SD	F	03	U
LAUCN461010000000004		Unemployment: Moody County, SD (U)	Moody County, SD	F	04	U
LAUCN461010000000005		Employment: Moody County, SD (U)	Moody County, SD	F	05	U
LAUCN461010000000006		Labor Force: Moody County, SD (U)	Moody County, SD	F	06	U
LAUCN461020000000003		Unemployment Rate: Oglala Lakota County, SD (U)	Oglala Lakota County, SD	F	03	U
LAUCN461020000000004		Unemployment: Oglala Lakota County, SD (U)	Oglala Lakota County, SD	F	04	U
LAUCN461020000000005		Employment: Oglala Lakota County, SD (U)	Oglala Lakota County, SD	F	05	U
LAUCN461020000000006		Labor Force: Oglala Lakota County, SD (U)	Oglala Lakota County, SD	F	06	U
LAUCN461030000000003		Unemployment Rate: Pennington County, SD (U)	Pennington County, SD	F	03	U
LAUCN461030000000004		Unemployment: Pennington County, SD (U)	Pennington County, SD	F	04	U
LAUCN461030000000005		Employment: Pennington County, SD (U)	Pennington County, SD	F	05	U
LAUCN461030000000006		Labor Force: Pennington County, SD (U)	Pennington County, SD	F	06	U
LAUCN461050000000003		Unemployment Rate: Perkins County, SD (U)	Perkins County, SD	F	03	U
LAUCN461050000000004		Unemployment: Perkins County, SD (U)	Perkins County, SD	F	04	U
LAUCN461050000000005		Employment: Perkins County, SD (U)	Perkins County, SD	F	05	U
LAUCN461050000000006		Labor Force: Perkins County, SD (U)	Perkins County, SD	F	06	U
LAUCN461070000000003		Unemployment Rate: Potter County, SD (U)	Potter County, SD	F	03	U
LAUCN461070000000004		Unemployment: Potter County, SD (U)	Potter County, SD	F	04	U
LAUCN461070000000005		Employment: Potter County, SD (U)	Potter County, SD	F	05	U
LAUCN461070000000006		Labor Force: Potter County, SD (U)	Potter County, SD	F	06	U
LAUCN461090000000003		Unemployment Rate: Roberts County, SD (U)	Roberts County, SD	F	03	U
LAUCN461090000000004		Unemployment: Roberts County, SD (U)	Roberts County, SD	F	04	U
LAUCN461090000000005		Employment: Roberts County, SD (U)	Roberts County, SD	F	05	U
LAUCN461090000000006		Labor Force: Roberts County, SD (U)	Roberts County, SD	F	06	U
LAUCN461110000000003		Unemployment Rate: Sanborn County, SD (U)	Sanborn County, SD	F	03	U
LAUCN461110000000004		Unemployment: Sanborn County, SD (U)	Sanborn County, SD	F	04	U
LAUCN461110000000005		Employment: Sanborn County, SD (U)	Sanborn County, SD	F	05	U
LAUCN461110000000006		Labor Force: Sanborn County, SD (U)	Sanborn County, SD	F	06	U
LAUCN461150000000003		Unemployment Rate: Spink County, SD (U)	Spink County, SD	F	03	U
LAUCN461150000000004		Unemployment: Spink County, SD (U)	Spink County, SD	F	04	U
LAUCN461150000000005		Employment: Spink County, SD (U)	Spink County, SD	F	05	U
LAUCN461150000000006		Labor Force: Spink County, SD (U)	Spink County, SD	F	06	U
LAUCN461170000000003		Unemployment Rate: Stanley County, SD (U)	Stanley County, SD	F	03	U
LAUCN461170000000004		Unemployment: Stanley County, SD (U)	Stanley County, SD	F	04	U
LAUCN461170000000005		Employment: Stanley County, SD (U)	Stanley County, SD	F	05	U
LAUCN461170000000006		Labor Force: Stanley County, SD (U)	Stanley County, SD	F	06	U
LAUCN461190000000003		Unemployment Rate: Sully County, SD (U)	Sully County, SD	F	03	U
LAUCN461190000000004		Unemployment: Sully County, SD (U)	Sully County, SD	F	04	U
LAUCN461190000000005		Employment: Sully County, SD (U)	Sully County, SD	F	05	U
LAUCN461190000000006		Labor Force: Sully County, SD (U)	Sully County, SD	F	06	U
LAUCN461210000000003		Unemployment Rate: Todd County, SD (U)	Todd County, SD	F	03	U
LAUCN461210000000004		Unemployment: Todd County, SD (U)	Todd County, SD	F	04	U
LAUCN461210000000005		Employment: Todd County, SD (U)	Todd County, SD	F	05	U
LAUCN461210000000006		Labor Force: Todd County, SD (U)	Todd County, SD	F	06	U
LAUCN461230000000003		Unemployment Rate: Tripp County, SD (U)	Tripp County, SD	F	03	U
LAUCN461230000000004		Unemployment: Tripp County, SD (U)	Tripp County, SD	F	04	U
LAUCN461230000000005		Employment: Tripp County, SD (U)	Tripp County, SD	F	05	U
LAUCN461230000000006		Labor Force: Tripp County, SD (U)	Tripp County, SD	F	06	U
LAUCN461250000000003		Unemployment Rate: Turner County, SD (U)	Turner County, SD	F	03	U
LAUCN461250000000004		Unemployment: Turner County, SD (U)	Turner County, SD	F	04	U
LAUCN461250000000005		Employment: Turner County, SD (U)	Turner County, SD	F	05	U
LAUCN461250000000006		Labor Force: Turner County, SD (U)	Turner County, SD	F	06	U
LAUCN461270000000003		Unemployment Rate: Union County, SD (U)	Union County, SD	F	03	U
LAUCN461270000000004		Unemployment: Union County, SD (U)	Union County, SD	F	04	U
LAUCN461270000000005		Employment: Union County, SD (U)	Union County, SD	F	05	U
LAUCN461270000000006		Labor Force: Union County, SD (U)	Union County, SD	F	06	U
LAUCN461290000000003		Unemployment Rate: Walworth County, SD (U)	Walworth County, SD	F	03	U
LAUCN461290000000004		Unemployment: Walworth County, SD (U)	Walworth County, SD	F	04	U
LAUCN461290000000005		Employment: Walworth County, SD (U)	Walworth County, SD	F	05	U
LAUCN461290000000006		Labor Force: Walworth County, SD (U)	Walworth County, SD	F	06	U
LAUCN461350000000003		Unemployment Rate: Yankton County, SD (U)	Yankton County, SD	F	03	U
LAUCN461350000000004		Unemployment: Yankton County, SD (U)	Yankton County, SD	F	04	U
LAUCN461350000000005		Employment: Yankton County, SD (U)	Yankton County, SD	F	05	U
LAUCN461350000000006		Labor Force: Yankton County, SD (U)	Yankton County, SD	F	06	U
LAUCN461370000000003		Unemployment Rate: Ziebach County, SD (U)	Ziebach County, SD	F	03	U
LAUCN461370000000004		Unemployment: Ziebach County, SD (U)	Ziebach County, SD	F	04	U
LAUCN461370000000005		Employment: Ziebach County, SD (U)	Ziebach County, SD	F	05	U
LAUCN461370000000006		Labor Force: Ziebach County, SD (U)	Ziebach County, SD	F	06	U
LAUCN470010000000003		Unemployment Rate: Anderson County, TN (U)	Anderson County, TN	F	03	U
LAUCN470010000000004		Unemployment: Anderson County, TN (U)	Anderson County, TN	F	04	U
LAUCN470010000000005		Employment: Anderson County, TN (U)	Anderson County, TN	F	05	U
LAUCN470010000000006		Labor Force: Anderson County, TN (U)	Anderson County, TN	F	06	U
LAUCN470030000000003		Unemployment Rate: Bedford County, TN (U)	Bedford County, TN	F	03	U
LAUCN470030000000004		Unemployment: Bedford County, TN (U)	Bedford County, TN	F	04	U
LAUCN470030000000005		Employment: Bedford County, TN (U)	Bedford County, TN	F	05	U
LAUCN470030000000006		Labor Force: Bedford County, TN (U)	Bedford County, TN	F	06	U
LAUCN470050000000003		Unemployment Rate: Benton County, TN (U)	Benton County, TN	F	03	U
LAUCN470050000000004		Unemployment: Benton County, TN (U)	Benton County, TN	F	04	U
LAUCN470050000000005		Employment: Benton County, TN (U)	Benton County, TN	F	05	U
LAUCN470050000000006		Labor Force: Benton County, TN (U)	Benton County, TN	F	06	U
LAUCN470070000000003		Unemployment Rate: Bledsoe County, TN (U)	Bledsoe County, TN	F	03	U
LAUCN470070000000004		Unemployment: Bledsoe County, TN (U)	Bledsoe County, TN	F	04	U
LAUCN470070000000005		Employment: Bledsoe County, TN (U)	Bledsoe County, TN	F	05	U
LAUCN470070000000006		Labor Force: Bledsoe County, TN (U)	Bledsoe County, TN	F	06	U
LAUCN470090000000003		Unemployment Rate: Blount County, TN (U)	Blount County, TN	F	03	U
LAUCN470090000000004		Unemployment: Blount County, TN (U)	Blount County, TN	F	04	U
LAUCN470090000000005		Employment: Blount County, TN (U)	Blount County, TN	F	05	U
LAUCN470090000000006		Labor Force: Blount County, TN (U)	Blount County, TN	F	06	U
LAUCN470110000000003		Unemployment Rate: Bradley County, TN (U)	Bradley County, TN	F	03	U
LAUCN470110000000004		Unemployment: Bradley County, TN (U)	Bradley County, TN	F	04	U
LAUCN470110000000005		Employment: Bradley County, TN (U)	Bradley County, TN	F	05	U
LAUCN470110000000006		Labor Force: Bradley County, TN (U)	Bradley County, TN	F	06	U
LAUCN470130000000003		Unemployment Rate: Campbell County, TN (U)	Campbell County, TN	F	03	U
LAUCN470130000000004		Unemployment: Campbell County, TN (U)	Campbell County, TN	F	04	U
LAUCN470130000000005		Employment: Campbell County, TN (U)	Campbell County, TN	F	05	U
LAUCN470130000000006		Labor Force: Campbell County, TN (U)	Campbell County, TN	F	06	U
LAUCN470150000000003		Unemployment Rate: Cannon County, TN (U)	Cannon County, TN	F	03	U
LAUCN470150000000004		Unemployment: Cannon County, TN (U)	Cannon County, TN	F	04	U
LAUCN470150000000005		Employment: Cannon County, TN (U)	Cannon County, TN	F	05	U
LAUCN470150000000006		Labor Force: Cannon County, TN (U)	Cannon County, TN	F	06	U
LAUCN470170000000003		Unemployment Rate: Carroll County, TN (U)	Carroll County, TN	F	03	U
LAUCN470170000000004		Unemployment: Carroll County, TN (U)	Carroll County, TN	F	04	U
LAUCN470170000000005		Employment: Carroll County, TN (U)	Carroll County, TN	F	05	U
LAUCN470170000000006		Labor Force: Carroll County, TN (U)	Carroll County, TN	F	06	U
LAUCN470190000000003		Unemployment Rate: Carter County, TN (U)	Carter County, TN	F	03	U
LAUCN470190000000004		Unemployment: Carter County, TN (U)	Carter County, TN	F	04	U
LAUCN470190000000005		Employment: Carter County, TN (U)	Carter County, TN	F	05	U
LAUCN470190000000006		Labor Force: Carter County, TN (U)	Carter County, TN	F	06	U
LAUCN470210000000003		Unemployment Rate: Cheatham County, TN (U)	Cheatham County, TN	F	03	U
LAUCN470210000000004		Unemployment: Cheatham County, TN (U)	Cheatham County, TN	F	04	U
LAUCN470210000000005		Employment: Cheatham County, TN (U)	Cheatham County, TN	F	05	U
LAUCN470210000000006		Labor Force: Cheatham County, TN (U)	Cheatham County, TN	F	06	U
LAUCN470230000000003		Unemployment Rate: Chester County, TN (U)	Chester County, TN	F	03	U
LAUCN470230000000004		Unemployment: Chester County, TN (U)	Chester County, TN	F	04	U
LAUCN470230000000005		Employment: Chester County, TN (U)	Chester County, TN	F	05	U
